table_name,column_name,data_type
ACCOUNT_EXPLORATION_ALH_clients,person_other_geocode_accuracy,STRING
ACCOUNT_EXPLORATION_ALH_clients,person_other_latitude,FLOAT64
ACCOUNT_EXPLORATION_ALH_clients,person_other_longitude,FLOAT64
ACCOUNT_EXPLORATION_ALH_clients,person_other_phone,STRING
ACCOUNT_EXPLORATION_ALH_clients,person_other_postal_code,STRING
ACCOUNT_EXPLORATION_ALH_clients,person_other_state,STRING
ACCOUNT_EXPLORATION_ALH_clients,person_other_state_code,STRING
ACCOUNT_EXPLORATION_ALH_clients,person_other_street,STRING
ACCOUNT_EXPLORATION_ALH_clients,person_title,STRING
ACCOUNT_EXPLORATION_ALH_clients,phone,STRING
ACCOUNT_EXPLORATION_ALH_clients,photo_url,STRING
ACCOUNT_EXPLORATION_ALH_clients,pick_up_at_store_active_c,BOOL
ACCOUNT_EXPLORATION_ALH_clients,pickup_option_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,pos_concept_age_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,pos_time_zone_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,pos_type_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,preferred_beverage_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,preferred_diet_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,preferred_language_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,preferred_way_of_communication_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,pricebook_id_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,pricebook_name_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,primary_boutique_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,primary_boutique_email_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,privacy_policies_acknowledgement_c,BOOL
ACCOUNT_EXPLORATION_ALH_clients,profile_picture_id_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,rating,STRING
ACCOUNT_EXPLORATION_ALH_clients,record_type_id,STRING
ACCOUNT_EXPLORATION_ALH_clients,sales_person_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,sales_person_new_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,salutation,STRING
ACCOUNT_EXPLORATION_ALH_clients,same_billing_shipping_c,BOOL
ACCOUNT_EXPLORATION_ALH_clients,save_my_signature_c,BOOL
ACCOUNT_EXPLORATION_ALH_clients,seasonality_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,secondary_presence_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,segment_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,sellout_declaration_c,BOOL
ACCOUNT_EXPLORATION_ALH_clients,sfssdupe_catcher_override_dupe_catcher_c,BOOL
ACCOUNT_EXPLORATION_ALH_clients,shipping_city,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_company_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_country,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_country_code,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_first_name_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_first_name_kana_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_geocode_accuracy,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_last_name_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_last_name_kana_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_latitude,FLOAT64
ACCOUNT_EXPLORATION_ALH_clients,shipping_longitude,FLOAT64
ACCOUNT_EXPLORATION_ALH_clients,shipping_phone_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_postal_code,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_salutation_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_state,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_state_code,STRING
ACCOUNT_EXPLORATION_ALH_clients,shipping_street,STRING
ACCOUNT_EXPLORATION_ALH_clients,sic,STRING
ACCOUNT_EXPLORATION_ALH_clients,sic_desc,STRING
ACCOUNT_EXPLORATION_ALH_clients,signature_image_id_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,site,STRING
ACCOUNT_EXPLORATION_ALH_clients,source_contact_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,status_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,status_pc,STRING
ACCOUNT_EXPLORATION_ALH_clients,store_name_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,subsidiary_agent_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,system_modstamp,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_clients,temporary_closure_reason_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,territory_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,ticker_symbol,STRING
ACCOUNT_EXPLORATION_ALH_clients,type,STRING
ACCOUNT_EXPLORATION_ALH_clients,type_of_display_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,type_of_location_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,type_of_merchandising_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,type_of_source_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,user_primary_boutique_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,waiver_signature_image_id_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,watchmaking_level_pc,STRING
ACCOUNT_EXPLORATION_ALH_clients,we_chat_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,we_chat_official_account_open_id_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,we_chat_union_id_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,website,STRING
ACCOUNT_EXPLORATION_ALH_clients,wechatista_mp_open_id_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,wedding_date_c,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_clients,windows_description_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,wrist_size_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,x_12_m_turnover_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_clients,x_24_m_turnover_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_clients,x_36_m_turnover_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_clients,y_2_id_c,STRING
ACCOUNT_EXPLORATION_ALH_clients,y_2_store_id_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__RowNum,INT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging___fivetran_deleted,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging___fivetran_synced,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__account_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__activate_free_service_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__active_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__belonging_id_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__belonging_price_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__belonging_price_set_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__boutique_of_purchase_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__case_id_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__created_by_id,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__created_by_virtual_warranty_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__created_date,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__currency_iso_code,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__date_creation_hublotista_c,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__date_modification_hublotista_c,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__discount_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__erp_account_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__extended_warranty_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__extension_granted_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__id,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__instruction_manual_doc_id_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__invoice_doc_id_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__invoice_number_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__is_deleted,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__is_returned_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__is_watch_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__last_activity_date,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__last_modified_by_id,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__last_modified_date,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__last_referenced_date,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__last_viewed_date,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__limited_edition_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__name,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__no_re_entry_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__order_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__payment_method_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__product_code_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__purchase_date_c,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__record_type_id,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__retail_price_aud_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__retail_price_cad_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__retail_price_chf_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__retail_price_eur_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__retail_price_gbp_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__retail_price_jpy_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__retail_price_usd_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__sav_active_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__send_email_warranty_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__serial_number_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__statut_hublotista_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__system_modstamp,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__warranty_activation_date_c,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__warranty_card_back_doc_id_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__warranty_card_front_doc_id_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__watch_picture_back_doc_id_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,beloinging__watch_picture_front_doc_id_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique___fivetran_deleted,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique___fivetran_synced,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__account_email_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__account_erp_number_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__account_external_id_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__account_number,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__account_password_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__account_source,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__acknowledgement_channel_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__acknowledgement_date_c,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__active_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__addition_boutique_appointment_email_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__annual_revenue,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__appointment_active_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__average_inventory_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__billing_city,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__billing_country,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__billing_country_code,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__billing_geocode_accuracy,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__billing_latitude,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__billing_longitude,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__billing_postal_code,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__billing_state,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__billing_state_code,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__billing_street,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__boutique_type_2_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__boutique_type_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__channel_program_level_name,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__channel_program_name,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__company_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__contact_id_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__contact_method_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__created_by_id,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__created_date,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__creation_date_c,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__currency_iso_code,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__customer_fair_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__description,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__discount_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__discount_marketing_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__discount_tourbillon_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__do_not_wish_to_be_contacted_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__e_commerce_mp_open_id_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__e_crm_cegid_feature_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__e_crm_e_sav_feature_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__e_crm_price_estimator_feature_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__e_crm_restricted_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__e_crmto_hublotista_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__email_for_duplicate_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__email_website_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__erp_number_02_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__erp_number_03_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__erp_sav_number_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__et_4_ae_5_has_opted_out_of_mobile_pc,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__et_4_ae_5_mobile_country_code_pc,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__external_competitors_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__factory_visit_email_recipient_pc,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__fax,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__first_name,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__first_name_kana_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__firstname_romaji_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__full_name_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__function_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__gender_pc,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__gps_latitude_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__gps_longitude_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__hobbies_sports_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__hublot_com_active_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__hublotista_card_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__id,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__image_id_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__industry,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__installation_year_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__interest_in_hublot_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__interests_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__internal_competitors_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__is_an_hublot_interco_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__is_customer_portal,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__is_deleted,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__is_hublotista_v_2_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__is_partner,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__is_person_account,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__is_pos_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__is_primary_boutique_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__is_priority_record,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__is_restricted_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__is_sav_center_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__is_we_chatista_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__jigsaw,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__jigsaw_company_id,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__language_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__last_activity_date,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__last_contact_date_c,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__last_customer_modification_c,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__last_entry_in_customer_journey_c,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__last_modified_by_id,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__last_modified_date,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__last_name,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__last_name_kana_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__last_referenced_date,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__last_update_on_boutique_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__last_viewed_date,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__lastname_romaji_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__lifetime_turnover_c,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__local_customer_group_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__marital_status_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__marketing_cloud_email_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__master_record_id,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__mobile_phone_for_duplicate_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__name,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__nationality_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__nationality_pc,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__new_primary_boutique_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__newsletter_opt_in_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__newsletter_product_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__notifications_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__notoriety_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__number_of_employees,INT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__open_h_friday_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__open_h_monday_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__open_h_saturday_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__open_h_sunday_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__open_h_thursday_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__open_h_tuesday_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__open_h_wednesday_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__opt_in_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__opt_out_customer_journey_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__other_brands_owned_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__other_open_field_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__owner_id,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__ownership,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__parent_id,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__pcs_number_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__pcs_number_pc,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__permission_to_contact_date_c,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_assistant_name,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_assistant_phone,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_birthdate,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_contact_id,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_department,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_email,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_email_bounced_date,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_email_bounced_reason,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_has_opted_out_of_email,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_home_phone,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_last_curequest_date,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_last_cuupdate_date,TIMESTAMP
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_lead_source,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_mailing_city,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_mailing_country,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_mailing_country_code,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_mailing_geocode_accuracy,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_mailing_latitude,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_mailing_longitude,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_mailing_postal_code,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_mailing_state,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_mailing_state_code,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_mailing_street,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_mobile_phone,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_other_city,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_other_country,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_other_country_code,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_other_geocode_accuracy,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_other_latitude,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_other_longitude,FLOAT64
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_other_phone,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_other_postal_code,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_other_state,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_other_state_code,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_other_street,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__person_title,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__phone,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__photo_url,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__pick_up_at_store_active_c,BOOL
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__pickup_option_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__pos_concept_age_c,STRING
ACCOUNT_EXPLORATION_ALH_full_sellout_info,boutique__pos_time_zone_c,STRING
